timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-29T15:28:55,serverless-application-model,40925fc1-6cb0-48de-ae11-f34a26ef4125,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.6297776000574231,9.453219113486349e-07,5.80031233289332e-07,8.526789596,8.420445106211048,10.0,2.6708920182641538e-06,3.809447491995299e-06,3.1316700003420315e-06,9.612009510601484e-06,0.0,Brazil,BRA,ceará,,,Windows-10-10.0.26200-SP0,3.11.0,3.2.8,12,AMD Ryzen 5 1600 Six-Core Processor,1,1 x NVIDIA GeForce RTX 2060,-39.0159,-4.9702,15.931663513183594,machine,0,0,0,0,N,1.0,0.0
