timestamp,project_name,run_id,experiment_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,water_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,cpu_utilization_percent,gpu_utilization_percent,ram_utilization_percent,ram_used_gb,on_cloud,pue,wue
2026-06-29T23:53:12,serverless-application-model,d0f9edeb-f74f-4027-bddb-557ea764f852,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,1.670652600005269,1.0196216580674096e-06,6.103133937385868e-07,9.184138652,8.930363659928785,10.0,2.9811466601506283e-06,4.14166997997345e-06,3.244670833616207e-06,1.0367487473740286e-05,0.0,Brazil,BRA,ceará,,,Windows-10-10.0.26200-SP0,3.11.0,3.2.8,12,AMD Ryzen 5 1600 Six-Core Processor,1,1 x NVIDIA GeForce RTX 2060,-39.0159,-4.9702,15.931663513183594,machine,0.0,0.0,0.0,0.0,N,1.0,0.0
2026-06-30T01:19:33,serverless-application-model,32f8d5aa-0c34-4f69-9c8e-b97d856e0657,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,7.825038100127131,6.75258549528387e-06,8.629460213330033e-07,7.364041377178572,21.84850825559963,10.0,1.063266636582886e-05,4.325447904801605e-05,1.4772974723665458e-05,6.866012013751037e-05,0.0,Brazil,BRA,ceará,,,Windows-10-10.0.26200-SP0,3.11.0,3.2.8,12,AMD Ryzen 5 1600 Six-Core Processor,1,1 x NVIDIA GeForce RTX 2060,-39.0159,-4.9702,15.931663513183594,machine,0.0,28.666666666666668,85.44999999999999,13.612093607584637,N,1.0,0.0
2026-06-30T01:30:16,serverless-application-model,cbab4bdc-3252-4158-b767-101cb62905f7,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,102.14686620002612,8.56150625340877e-05,8.381565261770685e-07,7.8464953476650035,21.7725936941498,10.0,0.0001130784093246,0.000613372157364,0.0001440812441675,0.0008705318108562,0.0,Brazil,BRA,ceará,,,Windows-10-10.0.26200-SP0,3.11.0,3.2.8,12,AMD Ryzen 5 1600 Six-Core Processor,1,1 x NVIDIA GeForce RTX 2060,-39.0159,-4.9702,15.931663513183594,machine,0.0,29.949494949494948,87.2060606060606,13.894047669690064,N,1.0,0.0
2026-06-30T01:32:24,serverless-application-model,3f6429c4-6b4e-41a5-9be4-cb1d4bc0bbee,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,8.46080969995819,7.1912275150291056e-06,8.499455454085726e-07,8.443023891714287,22.319639858724944,10.0,1.0929448807897937e-05,4.848142767405195e-05,1.370934472264101e-05,7.312022120459089e-05,0.0,Brazil,BRA,ceará,,,Windows-10-10.0.26200-SP0,3.11.0,3.2.8,12,AMD Ryzen 5 1600 Six-Core Processor,1,1 x NVIDIA GeForce RTX 2060,-39.0159,-4.9702,15.931663513183594,machine,0.0,30.0,86.83333333333333,13.837173461914062,N,1.0,0.0
2026-06-30T01:35:43,serverless-application-model,8d8c3fa3-99ee-46d1-8055-7fa8e0fb4f8f,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,3.183895999798551,2.289191996163434e-06,7.189908201487341e-07,6.783944024,16.74759760120351,10.0,4.180593928699916e-06,1.3044454880040137e-05,6.051398055084671e-06,2.3276446863824724e-05,0.0,Brazil,BRA,ceará,,,Windows-10-10.0.26200-SP0,3.11.0,3.2.8,12,AMD Ryzen 5 1600 Six-Core Processor,1,1 x NVIDIA GeForce RTX 2060,-39.0159,-4.9702,15.931663513183594,machine,0.0,25.0,86.5,13.786636352539062,N,1.0,0.0
2026-06-30T01:43:35,serverless-application-model,fd65c5e9-e00b-4538-8db6-c78901478d45,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,375.1370090001728,0.0003199579316818,8.529095343980921e-07,8.639315363847295,21.980908784438483,10.0,0.0004498105586947,0.0022798712683399,0.0005236424061152,0.0032533242331499,0.0,Brazil,BRA,ceará,,,Windows-10-10.0.26200-SP0,3.11.0,3.2.8,12,AMD Ryzen 5 1600 Six-Core Processor,1,1 x NVIDIA GeForce RTX 2060,-39.0159,-4.9702,15.931663513183594,machine,3.1,27.4959349593496,85.37235772357725,13.600975625883272,N,1.0,0.0
2026-06-30T02:20:51,serverless-application-model,482aa1eb-2166-480b-a1ee-ec1d17fd8645,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,403.0446459001396,0.0003968050342952,9.84518807858114e-07,10.87858037053329,25.570119654666744,10.0,0.0006138055794423,0.0028579772863799,0.0005629207813814,0.0040347036472038,0.0,Brazil,BRA,ceará,,,Windows-10-10.0.26200-SP0,3.11.0,3.2.8,12,AMD Ryzen 5 1600 Six-Core Processor,1,1 x NVIDIA GeForce RTX 2060,-39.0159,-4.9702,15.931663513183594,machine,3.234005037783375,27.05037783375315,87.09521410579363,13.875642502638197,N,1.0,0.0
2026-06-30T12:46:47,serverless-application-model,4cd7b25c-f82d-41de-8c6f-b179b51f8a1b,5b0fa12a-3dd7-45bb-9766-cc326314d9f1,484.1821221001446,0.00045085342393834117,9.311649550023865e-07,13.229815108127607,22.424525805511845,10.0,0.0008966878335476605,0.003011294909033957,0.0006762835763912236,0.004584266318972844,0.0,Brazil,BRA,ceará,,,Windows-10-10.0.26200-SP0,3.11.0,3.2.8,12,AMD Ryzen 5 1600 Six-Core Processor,1,1 x NVIDIA GeForce RTX 2060,-39.0159,-4.9702,15.931663513183594,machine,4.8306079664570225,18.69811320754717,90.97232704402516,14.493009307349503,N,1.0,0.0
